Date,Open,High,Low,Close,Adj Close,Volume,Weekly,60ma,extent_of_fall
2002-08-12,10.399999618530272,11.25,10.399999618530272,11.024999618530272,7.011448383331299,28680,,,
2002-08-13,11.0,11.375,10.975000381469728,11.350000381469728,7.218136787414551,16000,,,
2002-08-14,11.375,11.5,11.024999618530272,11.100000381469728,7.059145450592041,37240,,,
2002-08-15,11.100000381469728,11.100000381469728,11.100000381469728,11.100000381469728,7.059145450592041,0,,,
2002-08-16,11.024999618530272,11.074999809265137,10.875,10.949999809265137,6.963752269744873,177980,,,
2002-08-19,11.199999809265137,11.449999809265137,10.649999618530272,11.175000190734863,7.106845378875732,105000,10.949999809265137,,
2002-08-20,11.25,12.0,11.25,11.649999618530272,7.408924102783203,69790,10.949999809265137,,
2002-08-21,11.074999809265137,11.5,11.074999809265137,11.274999618530272,7.170439720153809,27000,10.949999809265137,,
2002-08-22,11.25,11.75,11.100000381469728,11.5,7.313529968261719,78400,10.949999809265137,,
2002-08-23,11.375,11.899999618530272,11.375,11.649999618530272,7.408924102783203,67510,10.949999809265137,,
2002-08-26,11.25,12.0,11.0,11.824999809265137,7.520218849182129,129420,11.649999618530272,,
2002-08-27,12.0,12.0,11.274999618530272,11.350000381469728,7.218136787414551,30020,11.649999618530272,,
2002-08-28,11.100000381469728,11.800000190734863,11.100000381469728,11.5,7.313529968261719,86100,11.649999618530272,,
2002-08-29,11.550000190734863,11.75,11.25,11.5,7.313529968261719,92720,11.649999618530272,,
2002-08-30,11.199999809265137,12.0,10.899999618530272,11.75,7.472522258758545,142040,11.649999618530272,,
2002-09-02,11.75,12.0,11.375,11.625,7.393025875091553,164480,11.75,,
2002-09-03,11.5,12.0,11.300000190734863,11.850000381469728,7.536116600036621,101780,11.75,,
2002-09-04,11.425000190734863,12.0,11.300000190734863,11.425000190734863,7.265832424163818,53500,11.75,,
2002-09-05,11.0,11.5,11.0,11.449999809265137,7.281732082366943,151860,11.75,,
2002-09-06,11.225000381469728,11.375,10.824999809265137,11.25,7.154541492462158,73510,11.75,,
2002-09-09,10.0,11.75,10.0,11.375,7.234036445617676,61810,11.25,,
2002-09-10,11.375,11.375,11.375,11.375,7.234036445617676,0,11.25,,
2002-09-11,11.25,11.925000190734863,11.25,11.75,7.472522258758545,55000,11.25,,
2002-09-12,11.375,11.75,11.375,11.649999618530272,7.408924102783203,53000,11.25,,
2002-09-13,12.449999809265137,12.449999809265137,11.350000381469728,11.399999618530272,7.249935150146484,35010,11.25,,
2002-09-16,11.5,11.5,11.050000190734863,11.100000381469728,7.059145450592041,122500,11.399999618530272,,
2002-09-17,11.100000381469728,11.199999809265137,10.300000190734863,10.324999809265137,6.566277503967285,1121250,11.399999618530272,,
2002-09-18,10.475000381469728,11.574999809265137,10.399999618530272,11.024999618530272,7.011448383331299,103860,11.399999618530272,,
2002-09-19,10.399999618530272,10.899999618530272,10.399999618530272,10.574999809265137,6.72526741027832,32500,11.399999618530272,,
2002-09-20,10.5,10.949999809265137,10.125,10.5,6.677570819854736,24360,11.399999618530272,,
2002-09-23,10.850000381469728,11.050000190734863,10.75,10.925000190734863,6.947854518890381,87400,10.5,,
2002-09-24,10.550000190734863,11.0,10.199999809265137,10.774999618530272,6.852461338043213,94000,10.5,,
2002-09-25,10.625,11.5,10.625,11.399999618530272,7.249935150146484,77240,10.5,,
2002-09-26,10.625,11.5,10.550000190734863,11.350000381469728,7.218136787414551,33760,10.5,,
2002-09-27,10.100000381469728,11.5,10.100000381469728,11.324999809265137,7.202239036560059,47430,10.5,,
2002-09-30,9.5,11.300000190734863,9.5,10.975000381469728,6.979653358459473,62670,11.324999809265137,,
2002-10-01,11.375,11.375,10.574999809265137,10.675000190734863,6.788863182067871,114830,11.324999809265137,,
2002-10-02,10.675000190734863,10.675000190734863,10.675000190734863,10.675000190734863,6.788863182067871,0,11.324999809265137,,
2002-10-03,11.0,11.0,10.5,10.625,6.757065773010254,63110,11.324999809265137,,
2002-10-04,10.625,10.649999618530272,10.399999618530272,10.425000190734863,6.629874706268311,25250,11.324999809265137,,
2002-10-07,10.574999809265137,10.925000190734863,10.574999809265137,10.600000381469728,6.741166591644287,90000,10.425000190734863,,
2002-10-08,10.649999618530272,10.925000190734863,10.600000381469728,10.774999618530272,6.852461338043213,27000,10.425000190734863,,
2002-10-09,10.899999618530272,11.25,10.524999618530272,11.0,6.99555253982544,84750,10.425000190734863,,
2002-10-10,11.0,11.125,10.649999618530272,10.899999618530272,6.931954860687256,21750,10.425000190734863,,
2002-10-11,10.949999809265137,10.949999809265137,10.300000190734863,10.5,6.677570819854736,120810,10.425000190734863,,
2002-10-14,10.949999809265137,10.949999809265137,10.350000381469728,10.600000381469728,6.741166591644287,43520,10.5,,
2002-10-15,10.600000381469728,10.600000381469728,10.600000381469728,10.600000381469728,6.741166591644287,0,10.5,,
2002-10-16,10.5,10.75,10.324999809265137,10.725000381469728,6.820661067962647,80760,10.5,,
2002-10-17,10.725000381469728,11.0,10.475000381469728,10.875,6.916055679321289,32000,10.5,,
2002-10-18,10.75,11.625,10.725000381469728,11.350000381469728,7.218136787414551,157010,10.5,,
2002-10-21,11.175000190734863,11.5,11.125,11.375,7.234036445617676,35000,11.350000381469728,,
2002-10-22,11.175000190734863,11.5,11.149999618530272,11.375,7.234036445617676,36760,11.350000381469728,,
2002-10-23,11.175000190734863,11.199999809265137,10.949999809265137,11.0,6.99555253982544,23500,11.350000381469728,,
2002-10-24,11.0,11.0,10.125,10.300000190734863,6.550380229949951,83230,11.350000381469728,,
