Date,Open,High,Low,Close,Adj Close,Volume,weekly,60ma,extent_of_fall
2018-04-02,563.8499755859375,577.5,559.0,574.625,480.7665710449219,352730,,,
2018-04-03,570.5,573.5,563.1749877929688,564.2999877929688,472.1280517578125,115130,,,
2018-04-04,565.0,570.0,557.5,557.9500122070312,466.8152160644531,163364,,,
2018-04-05,561.0,565.625,554.75,556.9749755859375,465.9994201660156,149988,,,
2018-04-06,551.75,559.4249877929688,550.0250244140625,551.4249877929688,461.3560180664063,146026,,,
2018-04-09,550.25,556.0,550.25,552.2249755859375,462.0252685546875,119028,551.4249877929688,,
2018-04-10,554.9000244140625,555.0,546.0250244140625,551.1500244140625,461.1259460449219,107306,551.4249877929688,,
2018-04-11,551.0,553.0,547.5,548.6500244140625,459.0343017578125,79912,551.4249877929688,,
2018-04-12,548.0,549.0250244140625,540.0499877929688,543.0750122070312,454.3699035644531,109438,551.4249877929688,,
2018-04-13,557.5,575.0,552.5499877929688,561.5250244140625,469.8062438964844,289764,551.4249877929688,,
2018-04-16,562.5,579.9500122070312,562.0,573.9500122070312,480.2018127441406,270532,561.5250244140625,,
2018-04-17,578.5,582.0,571.0,573.2000122070312,479.5743103027344,123586,561.5250244140625,,
2018-04-18,577.0,577.5,562.5,565.0,472.7136840820313,83918,561.5250244140625,,
2018-04-19,569.0,576.7000122070312,564.5499877929688,570.5250244140625,477.3362731933594,101248,561.5250244140625,,
2018-04-20,570.5999755859375,572.9500122070312,559.0,562.7750244140625,470.8521728515625,69878,561.5250244140625,,
2018-04-23,566.0,574.5,561.1749877929688,565.6500244140625,473.257568359375,79814,562.7750244140625,,
2018-04-24,568.9749755859375,572.25,565.0,565.4000244140625,473.0484313964844,60078,562.7750244140625,,
2018-04-25,565.5,572.9500122070312,561.4249877929688,562.7249755859375,470.8102722167969,69828,562.7750244140625,,
2018-04-26,563.5,569.0,562.5,565.2249755859375,472.9019470214844,32780,562.7750244140625,,
