Date,Open,High,Low,Close,Adj Close,Volume,Monthly,60ma,extent_of_fall
2010-04-06,90.4000015258789,111.8249969482422,90.4000015258789,101.5875015258789,85.32247161865234,59781284,,,
2010-04-07,102.0,102.625,98.1875,100.6374969482422,84.52457427978516,15312200,,,
2010-04-08,100.0,107.9749984741211,99.5749969482422,103.5749969482422,86.99175262451172,33472916,,,
2010-04-09,103.75,104.9625015258789,102.0749969482422,102.6500015258789,86.2148666381836,6320432,,,
2010-04-12,102.9499969482422,103.8125,98.9000015258789,100.3375015258789,84.2726058959961,3093856,,,
2010-04-13,100.0,102.4749984741211,99.25,100.0500030517578,84.03115844726562,3346344,,,
2010-04-15,101.0,102.1999969482422,98.9000015258789,99.4875030517578,83.55868530273438,2513216,,,
2010-04-16,99.4749984741211,101.0,98.75,100.0250015258789,84.01013946533203,1583616,,,
2010-04-19,99.25,99.9625015258789,96.25,97.7249984741211,82.07838439941406,1368576,,,
2010-04-20,98.0,99.1999969482422,96.25,98.1750030517578,82.45635223388672,728232,,,
2010-04-21,98.5,103.2125015258789,98.3874969482422,100.6624984741211,84.54557037353516,3643940,,,
2010-04-22,100.0,102.3499984741211,99.5250015258789,100.2750015258789,84.22010040283203,1500992,,,
2010-04-23,100.4000015258789,101.9749984741211,98.3249969482422,99.0875015258789,83.22273254394531,977504,,,
2010-04-26,100.5250015258789,102.75,99.75,100.4875030517578,84.39859771728516,1729736,,,
2010-04-27,100.75,100.9499969482422,98.1999969482422,98.625,82.83430480957031,731536,,,
2010-04-28,101.375,102.5,95.6374969482422,96.2375030517578,80.82904815673828,485056,,,
2010-04-29,96.75,100.375,96.75,99.2375030517578,83.3487319946289,894640,,,
2010-04-30,99.5,101.4749984741211,99.0,99.6624984741211,83.70568084716797,951820,99.6624984741211,,
2010-05-03,98.6999969482422,100.6500015258789,98.6999969482422,99.8874969482422,84.21151733398438,883408,99.6624984741211,,
2010-05-04,99.75,101.1125030517578,98.0,98.2874984741211,82.86261749267578,695748,99.6624984741211,,
2010-05-05,97.25,99.6500015258789,90.05000305175781,99.1125030517578,83.55813598632812,548156,99.6624984741211,,
2010-05-06,99.4749984741211,99.75,96.0625,96.6125030517578,81.45050048828125,400652,99.6624984741211,,
2010-05-07,95.75,96.2249984741211,93.75,94.0374984741211,79.27957153320312,381824,99.6624984741211,,
2010-05-10,96.25,97.25,94.9875030517578,96.8125,81.6191177368164,271708,99.6624984741211,,
2010-05-11,97.2249984741211,97.2249984741211,95.25,95.5749969482422,80.57579040527344,218284,99.6624984741211,,
2010-05-12,95.5,96.25,94.3375015258789,94.9625015258789,80.05943298339844,337728,99.6624984741211,,
2010-05-13,95.0625,96.75,94.5,95.4000015258789,80.42827606201172,255068,99.6624984741211,,
2010-05-14,94.7624969482422,96.4625015258789,93.8499984741211,95.0,80.0910415649414,241580,99.6624984741211,,
2010-05-17,94.25,95.1875,93.7750015258789,94.5749969482422,79.73274993896484,194264,99.6624984741211,,
2010-05-18,93.8000030517578,99.4124984741211,93.8000030517578,96.6374969482422,81.4715576171875,544424,99.6624984741211,,
2010-05-19,96.25,97.625,94.25,94.5124969482422,79.6800765991211,417184,99.6624984741211,,
2010-05-20,95.0,96.9250030517578,94.25,94.5374984741211,79.70114135742188,206124,99.6624984741211,,
2010-05-21,93.7750015258789,95.875,91.3000030517578,94.9625015258789,80.05943298339844,256044,99.6624984741211,,
2010-05-24,95.7125015258789,96.75,94.5,94.5749969482422,79.73274993896484,155084,99.6624984741211,,
2010-05-25,93.2750015258789,96.1999969482422,91.25,91.7125015258789,77.31946563720703,586148,99.6624984741211,,
2010-05-26,92.125,93.7249984741211,91.25,92.375,77.87799072265625,168992,99.6624984741211,,
2010-05-27,92.8125,93.375,91.8874969482422,92.6999969482422,78.1520004272461,205180,99.6624984741211,,
2010-05-28,93.2375030517578,95.0,93.0250015258789,94.8000030517578,79.92243194580078,194448,99.6624984741211,,
2010-05-31,94.625,97.2375030517578,94.0,96.6999969482422,81.52424621582031,151008,96.6999969482422,,
2010-06-01,95.75,98.25,95.0250015258789,96.6875,81.51371002197266,230840,96.6999969482422,,
2010-06-02,96.9749984741211,97.5500030517578,94.7249984741211,97.1374969482422,81.89309692382812,181156,96.6999969482422,,
2010-06-03,97.6624984741211,98.4499969482422,96.1500015258789,97.0999984741211,81.86148071289062,79132,96.6999969482422,,
2010-06-04,97.2874984741211,98.5500030517578,95.875,98.1500015258789,82.74671173095703,178884,96.6999969482422,,
2010-06-07,94.5124969482422,96.25,94.5124969482422,95.375,80.40718841552734,65216,96.6999969482422,,
2010-06-08,95.25,96.75,92.5,95.4499969482422,80.47042846679688,141144,96.6999969482422,,
2010-06-09,95.75,96.75,94.5,95.0875015258789,80.16481018066406,77308,96.6999969482422,,
2010-06-10,95.5625,95.9499969482422,94.75,95.125,80.19640350341797,45220,96.6999969482422,,
2010-06-11,95.25,96.0124969482422,94.5,95.4875030517578,80.50204467773438,79144,96.6999969482422,,
2010-06-14,95.8625030517578,96.0500030517578,94.625,95.25,80.30182647705078,68500,96.6999969482422,,
2010-06-15,93.25,102.0,93.25,99.9000015258789,84.22203826904297,629700,96.6999969482422,,
2010-06-16,100.375,103.0,98.0500030517578,101.9499969482422,85.95032501220703,792728,96.6999969482422,,
2010-06-17,102.0,104.4749984741211,101.75,102.375,86.30863952636719,848276,96.6999969482422,,
2010-06-18,102.1875,103.125,98.75,98.9000015258789,83.37901306152344,278660,96.6999969482422,,
2010-06-21,99.4749984741211,101.0,99.125,99.4749984741211,83.86373901367188,168732,96.6999969482422,,
2010-06-22,99.4625015258789,100.2125015258789,98.0,99.3125,83.72675323486328,106884,96.6999969482422,,
2010-06-23,98.0,102.2125015258789,97.25,101.1500015258789,85.2759017944336,391600,96.6999969482422,,
2010-06-24,101.5625,104.4000015258789,101.1875,102.9875030517578,86.82499694824219,524480,96.6999969482422,,
2010-06-25,102.5,103.5749969482422,100.0250015258789,100.7624969482422,84.94921112060547,134788,96.6999969482422,,
2010-06-28,100.9000015258789,104.25,100.75,102.2624969482422,86.2137680053711,390188,96.6999969482422,,
2010-06-29,102.4499969482422,105.8625030517578,102.4499969482422,103.4875030517578,87.2465591430664,1036756,96.6999969482422,,
2010-06-30,103.7624969482422,104.3249969482422,101.75,103.0,86.83555603027344,198452,103.0,,
2010-07-01,103.6125030517578,108.5,102.5,107.4625015258789,90.59773254394533,2603964,103.0,,
2010-07-02,108.6999969482422,122.25,108.0,118.6374969482422,100.01897430419922,14152348,103.0,,
2010-07-05,118.75,121.75,114.6875,118.6750030517578,100.05059051513672,7916544,103.0,,
2010-07-06,119.4375,120.7249984741211,116.5,117.8000030517578,99.31289672851562,2262000,103.0,,
2010-07-07,118.5,120.25,113.7750015258789,115.4000015258789,97.28955078125,1831752,103.0,,
2010-07-08,116.2750015258789,118.6875,115.9000015258789,116.8625030517578,98.52252960205078,842304,103.0,,
2010-07-09,117.5,126.8249969482422,116.3874969482422,123.1125030517578,103.79167175292967,8089480,103.0,,
2010-07-12,115.25,125.4749984741211,115.25,121.0500030517578,102.05284881591795,2682164,103.0,,
2010-07-13,120.8625030517578,126.1750030517578,120.3125,124.4250030517578,104.89820098876952,3475616,103.0,,
2010-07-14,125.25,125.9749984741211,118.8874969482422,119.8874969482422,101.07279205322266,892040,103.0,,
2010-07-15,120.75,122.0749969482422,118.2249984741211,120.6875,101.74724578857422,1183124,103.0,,
2010-07-16,121.0,123.375,120.5250015258789,121.0124969482422,102.12701416015624,861028,103.0,,
2010-07-19,121.0500030517578,122.1999969482422,119.5,120.0875015258789,101.34636688232422,316116,103.0,,
2010-07-20,120.75,122.9749984741211,120.5500030517578,121.0749969482422,102.28622436523438,653776,103.0,,
2010-07-21,121.9749984741211,122.3625030517578,119.375,120.5625,101.8532485961914,346352,103.0,,
2010-07-22,121.25,125.7750015258789,119.5,119.875,101.27246856689452,2114012,103.0,,
2010-07-23,121.2750015258789,121.75,115.8375015258789,116.75,98.63240051269533,487740,103.0,,
2010-07-26,117.4749984741211,117.75,110.3125,111.3000030517578,94.02814483642578,994524,103.0,,
2010-07-27,111.5,114.2375030517578,110.0,112.6374969482422,95.15811157226562,1064616,103.0,,
2010-07-28,112.9749984741211,117.7249984741211,112.9749984741211,115.7624969482422,97.79813385009766,856184,103.0,,
2010-07-29,115.5250015258789,116.6999969482422,114.0,114.8375015258789,97.01669311523438,304144,103.0,,
2010-07-30,115.0,116.1999969482422,112.9000015258789,113.625,95.99232482910156,228908,103.0,,
2010-08-02,114.2375030517578,119.4250030517578,113.1125030517578,116.7624969482422,98.64295196533205,945124,113.625,,
2010-08-03,117.4499969482422,118.25,115.25,116.5124969482422,98.43175506591795,402872,113.625,,
2010-08-04,116.9749984741211,121.0,116.1624984741211,119.0250015258789,100.55437469482422,772128,113.625,,
2010-08-05,120.0,122.875,117.75,120.8375015258789,102.08560180664062,1348176,113.625,,
2010-08-06,120.25,124.4749984741211,119.125,119.9375,101.32526397705078,999116,113.625,,
2010-08-09,120.7125015258789,122.4875030517578,119.3125,121.2624969482422,102.4446258544922,367136,113.625,,
2010-08-10,121.0124969482422,122.0875015258789,117.25,118.25,99.8996353149414,393476,113.625,,
2010-08-11,118.8499984741211,120.0,116.25,116.5374984741211,98.452880859375,248076,113.625,,
2010-08-12,114.8125,118.0250015258789,113.75,115.5625,97.62918090820312,182660,113.625,,
2010-08-13,116.25,120.0,115.0749969482422,116.8375015258789,98.70631408691406,538276,113.625,,
2010-08-16,117.1875,117.4250030517578,114.4250030517578,115.1125030517578,97.24901580810548,136300,113.625,,
2010-08-17,115.7249984741211,119.0,114.8375015258789,117.0250015258789,98.86473083496094,518104,113.625,,
2010-08-18,117.125,118.9499969482422,115.75,116.6750030517578,98.56905364990234,391308,113.625,,
2010-08-19,116.8125,119.75,115.4749984741211,118.6500015258789,100.23753356933594,535016,113.625,,
2010-08-20,118.5,122.9749984741211,118.1750030517578,119.9875030517578,101.36750793457033,1394932,113.625,,
2010-08-23,120.2249984741211,121.0,118.4749984741211,119.0,100.53325653076172,303092,113.625,,
2010-08-24,119.0,119.75,118.0,118.4124984741211,100.0368881225586,192404,113.625,,
2010-08-25,118.4124984741211,122.4499969482422,117.75,118.5250015258789,100.13196563720705,498020,113.625,,
2010-08-26,118.75,120.4499969482422,116.6500015258789,117.1875,99.00201416015624,195792,113.625,,
2010-08-27,117.625,119.1624984741211,113.8125,114.5625,96.78436279296876,203844,113.625,,
2010-08-30,115.8625030517578,117.1999969482422,113.875,115.0749969482422,97.21734619140624,152804,113.625,,
2010-08-31,114.75,116.25,112.8000030517578,113.5625,95.9395523071289,206200,113.5625,,
2010-09-01,114.2375030517578,116.1999969482422,113.3375015258789,113.6624984741211,96.0240249633789,317880,113.5625,,
2010-09-02,114.3625030517578,114.875,111.7750015258789,112.0999984741211,94.70398712158205,185272,113.5625,,
2010-09-03,112.0749969482422,113.9375,110.25,110.7624969482422,93.57406616210938,466112,113.5625,,
2010-09-06,111.8499984741211,118.0,111.5,116.9375,98.79080963134766,707736,113.5625,,
2010-09-07,117.4875030517578,117.75,113.9749984741211,114.4875030517578,96.72102355957033,201864,113.5625,,
2010-09-08,114.7249984741211,118.6999969482422,113.5,114.8249969482422,97.00611877441406,765248,113.5625,,
2010-09-09,115.4000015258789,116.125,114.125,114.6875,96.88998413085938,166980,113.5625,,
2010-09-13,115.0250015258789,116.0749969482422,113.5,113.8000030517578,96.1401824951172,186508,113.5625,,
2010-09-14,114.4625015258789,115.3499984741211,113.2874984741211,114.4875030517578,96.72102355957033,254996,113.5625,,
2010-09-15,114.9375,114.9375,111.0500030517578,111.5124969482422,94.20765686035156,295896,113.5625,,
2010-09-16,112.125,112.125,106.7750015258789,107.4875030517578,90.80728149414062,845904,113.5625,,
2010-09-17,107.9375,110.875,107.4875030517578,107.8125,91.08184814453124,333768,113.5625,,
2010-09-20,108.0625,109.1999969482422,104.2624969482422,105.0124969482422,88.71634674072266,385540,113.5625,,
2010-09-21,105.9000015258789,108.625,102.6999969482422,104.2249984741211,88.05105590820312,1007736,113.5625,,
2010-09-22,104.25,106.0625,102.5749969482422,102.9375,86.96337127685547,344688,113.5625,,
2010-09-23,100.75,103.625,95.0,102.0124969482422,86.18192291259766,644784,113.5625,,
2010-09-24,102.4875030517578,104.5,101.75,103.8249969482422,87.71314239501953,291084,113.5625,,
2010-09-27,104.3125,106.1999969482422,103.9000015258789,105.1500015258789,88.83252716064453,219460,113.5625,,
2010-09-28,105.6125030517578,111.0500030517578,105.2750015258789,110.0250015258789,92.95101928710938,1008300,113.5625,,
2010-09-29,111.25,112.0,109.3874969482422,109.9250030517578,92.86653137207033,596652,113.5625,,
2010-09-30,109.0124969482422,113.125,108.25,111.5875015258789,94.27105712890624,555560,111.5875015258789,,
2010-10-01,111.9375,113.5,110.75,111.75,94.4083023071289,332480,111.5875015258789,,
2010-10-04,112.8125,112.8125,110.0,110.0625,92.98269653320312,107204,111.5875015258789,,
2010-10-05,110.6999969482422,110.75,109.0124969482422,109.9625015258789,92.89820861816406,85204,111.5875015258789,,
2010-10-06,110.9875030517578,113.25,109.5,111.0625,93.82752227783205,230576,111.5875015258789,,
2010-10-07,109.5250015258789,111.9875030517578,108.375,109.1125030517578,92.18011474609376,299720,111.5875015258789,,
2010-10-08,109.1500015258789,110.5,108.0,108.6875,91.82106018066406,89400,111.5875015258789,,
2010-10-11,109.375,111.0,108.25,110.375,93.2467041015625,110488,111.5875015258789,,
2010-10-12,109.25,110.6999969482422,105.75,106.5,89.97305297851562,140404,111.5875015258789,,
2010-10-13,107.4499969482422,109.9875030517578,106.8000030517578,109.1875,92.24348449707033,133944,111.5875015258789,,
2010-10-14,107.7750015258789,111.75,107.7750015258789,110.1374969482422,93.04605102539062,173524,111.5875015258789,,
2010-10-15,110.375,110.75,105.7624969482422,106.3249969482422,89.82518005371094,80420,111.5875015258789,,
2010-10-18,107.25,107.8625030517578,104.25,105.0,88.70580291748047,241660,111.5875015258789,,
2010-10-19,106.2375030517578,109.0875015258789,105.5250015258789,108.6374969482422,91.77882385253906,102072,111.5875015258789,,
2010-10-20,108.75,111.1999969482422,107.25,108.3000030517578,91.49371337890624,171068,111.5875015258789,,
2010-10-21,106.5,110.5,105.5749969482422,106.1875,89.70902252197266,153088,111.5875015258789,,
2010-10-22,107.4000015258789,108.75,103.5999984741211,104.0500030517578,87.90322875976562,203848,111.5875015258789,,
2010-10-25,105.25,105.4250030517578,102.0,102.5124969482422,86.60432434082031,159412,111.5875015258789,,
2010-10-26,103.375,104.4375,99.7750015258789,100.9625015258789,85.29488372802734,418564,111.5875015258789,,
2010-10-27,101.9499969482422,102.5,101.5,102.1500015258789,86.29808807373047,85168,111.5875015258789,,
2010-10-28,101.0,102.9875030517578,100.3125,100.8000030517578,85.15757751464844,67392,111.5875015258789,,
2010-10-29,100.0250015258789,102.5,98.75,100.8125,85.16813659667969,183828,111.5875015258789,,
2010-11-01,100.8375015258789,103.5250015258789,100.375,101.6875,85.90733337402344,128204,100.8125,,
