Date,Open,High,Low,Close,Adj Close,Volume,Monthly,60ma,extent_of_fall
2006-04-24,250.0,375.7250061035156,250.0,366.1625061035156,236.3072509765625,46342060,,,
2006-04-25,365.0,370.0,310.25,327.6499938964844,211.45285034179688,14368480,,,
2006-04-26,337.5,337.5,319.25,325.1499938964844,209.83941650390625,2515764,,,
2006-04-27,327.5,341.7250061035156,326.0,332.0249938964844,214.2761993408203,2298448,,,
2006-04-28,325.0,325.0,280.0,318.38751220703125,205.47512817382807,1392384,,,
2006-05-02,320.0,333.75,308.75,326.5874938964844,210.76719665527344,1412796,318.38751220703125,,
2006-05-03,327.25,333.0,321.3125,324.9375,209.70225524902344,607716,318.38751220703125,,
2006-05-04,323.75,327.3125,314.5249938964844,318.2124938964844,205.36219787597656,340108,318.38751220703125,,
2006-05-05,316.25,321.4624938964844,313.75,315.67498779296875,203.72454833984372,216780,318.38751220703125,,
2006-05-08,317.0,324.70001220703125,313.75,321.375,207.4031524658203,242040,318.38751220703125,,
2006-05-09,325.0,352.25,325.0,346.32501220703125,223.5050048828125,2433960,318.38751220703125,,
2006-05-10,346.25,373.6749877929688,341.25,370.3250122070313,238.99368286132807,2342548,318.38751220703125,,
2006-05-11,389.4874877929688,405.0,344.0,357.45001220703125,230.68458557128903,2951684,318.38751220703125,,
2006-05-12,349.75,357.25,340.5,345.1499938964844,222.74661254882807,1212732,318.38751220703125,,
2006-05-15,357.45001220703125,357.45001220703125,312.0,321.6625061035156,207.58876037597656,1568976,318.38751220703125,,
2006-05-16,325.0,342.1000061035156,301.25,332.4375,214.54249572753903,1090132,318.38751220703125,,
2006-05-17,335.0,347.5,319.25,321.6875,207.60484313964844,671508,318.38751220703125,,
2006-05-18,322.5,327.23748779296875,300.0,306.20001220703125,197.60987854003903,927720,318.38751220703125,,
2006-05-19,322.5,322.5,292.0,298.5,192.6405487060547,406928,318.38751220703125,,
2006-05-22,298.5,310.75,260.01251220703125,288.63751220703125,186.27561950683597,711036,318.38751220703125,,
2006-05-23,287.5,292.5,275.25,289.8374938964844,187.0500640869141,251996,318.38751220703125,,
2006-05-24,287.5,296.1000061035156,284.25,287.3999938964844,185.4769592285156,250584,318.38751220703125,,
2006-05-25,287.3999938964844,299.75,275.0,292.7749938964844,188.9458770751953,326728,318.38751220703125,,
2006-05-26,292.5625,307.5,292.5625,303.3374938964844,195.76239013671875,226212,318.38751220703125,,
2006-05-29,303.73748779296875,313.75,302.5,306.04998779296875,197.5130157470703,165596,318.38751220703125,,
2006-05-30,315.0,315.0,296.5249938964844,298.86248779296875,192.8744659423828,101864,318.38751220703125,,
2006-05-31,290.5,308.75,285.75,302.6499938964844,195.31874084472656,195796,302.6499938964844,,
2006-06-01,308.75,310.5,301.75,306.9624938964844,198.10186767578125,206464,302.6499938964844,,
2006-06-02,298.7749938964844,304.95001220703125,285.25,294.29998779296875,189.9299468994141,162836,302.6499938964844,,
2006-06-05,324.9750061035156,324.9750061035156,287.5,289.23748779296875,186.662841796875,56992,302.6499938964844,,
2006-06-06,281.75,295.0,275.75,292.4750061035156,188.7522430419922,110124,302.6499938964844,,
2006-06-07,288.75,291.25,266.25,272.4624938964844,175.8369140625,182876,302.6499938964844,,
2006-06-08,268.75,268.75,215.0,221.5874938964844,143.00411987304688,398004,302.6499938964844,,
2006-06-09,222.5,262.25,212.5,256.42498779296875,165.4868927001953,479992,302.6499938964844,,
2006-06-12,256.0,256.0,232.75,237.4624938964844,153.24923706054688,184828,302.6499938964844,,
