Date,Open,High,Low,Close,Adj Close,Volume,60_MA,60ma,extent_of_fall
2008-07-28,162.10000610351562,169.5,147.10000610351562,154.35000610351562,149.10635375976562,13767,,,
2008-07-29,157.5,159.85000610351562,150.0,151.35000610351562,146.208251953125,2166,,,
2008-07-30,158.60000610351562,158.60000610351562,150.10000610351562,156.8000030517578,151.47308349609375,338,,,
2008-07-31,152.3000030517578,158.8000030517578,152.0,153.8000030517578,148.57504272460938,1458,153.8000030517578,,
2008-08-01,147.0,158.75,147.0,153.5,148.28517150878906,648,153.8000030517578,,
2008-08-04,157.6999969482422,164.0,157.6999969482422,161.60000610351562,156.1099853515625,30370,153.8000030517578,,
2008-08-05,164.8000030517578,193.9499969482422,164.8000030517578,193.9499969482422,187.36102294921875,44153,153.8000030517578,,
2008-08-06,224.0,224.0,184.0,191.0,184.5112152099609,51045,153.8000030517578,,
2008-08-07,181.0,189.6999969482422,181.0,182.1499938964844,175.96185302734375,5602,153.8000030517578,,
2008-08-08,182.1000061035156,184.9499969482422,180.0,180.1999969482422,174.078125,3883,153.8000030517578,,
2008-08-11,198.0,198.0,180.0,181.1000061035156,174.9475555419922,4382,153.8000030517578,,
2008-08-12,186.0,189.8999938964844,177.0,178.1999969482422,172.14608764648438,2300,153.8000030517578,,
2008-08-13,186.3999938964844,188.0,177.0,178.9499969482422,172.87060546875,36107,153.8000030517578,,
2008-08-14,178.9499969482422,184.8999938964844,178.0500030517578,179.8000030517578,173.69174194335938,3851,153.8000030517578,,
2008-08-18,178.0,181.0,178.0,179.9499969482422,173.8366241455078,10181,153.8000030517578,,
2008-08-19,180.0,189.0,175.5,178.6999969482422,172.62908935546875,5231,153.8000030517578,,
2008-08-20,175.10000610351562,184.0,175.10000610351562,179.60000610351562,173.49851989746094,4684,153.8000030517578,,
2008-08-21,176.0,183.9499969482422,176.0,178.35000610351562,172.291015625,2607,153.8000030517578,,
2008-08-22,180.0,183.9499969482422,176.1999969482422,180.3500061035156,174.2230224609375,26056,153.8000030517578,,
2008-08-25,175.1999969482422,198.0,175.1999969482422,179.25,173.160400390625,12063,153.8000030517578,,
2008-08-26,176.0,176.0,161.25,168.64999389648438,162.92051696777344,5873,153.8000030517578,,
2008-08-27,167.0500030517578,171.8000030517578,163.25,164.14999389648438,158.5733642578125,1998,153.8000030517578,,
2008-08-28,162.0,169.64999389648438,162.0,163.75,158.18698120117188,1481,153.8000030517578,,
2008-08-29,171.0,176.5,165.25,172.4499969482422,166.59146118164062,3546,153.8000030517578,,
2008-09-01,182.0,193.4499969482422,170.5500030517578,175.25,169.29632568359375,3162,172.4499969482422,,
2008-09-02,178.9499969482422,183.9499969482422,171.10000610351562,173.14999389648438,167.26760864257812,2092,172.4499969482422,,
2008-09-04,178.0,178.0,166.0,175.0,169.05477905273438,36235,172.4499969482422,,
2008-09-05,171.0,173.89999389648438,168.0,169.8000030517578,164.03143310546875,4192,172.4499969482422,,
2008-09-08,180.0,180.0,170.0500030517578,174.6999969482422,168.7650146484375,1362,172.4499969482422,,
2008-09-09,172.0,176.0,169.0,169.6999969482422,163.93484497070312,706,172.4499969482422,,
2008-09-10,175.0,176.89999389648438,169.0,172.39999389648438,166.5430908203125,163879,172.4499969482422,,
2008-09-11,170.0,176.0,166.35000610351562,167.89999389648438,162.1959991455078,301642,172.4499969482422,,
2008-09-12,174.4499969482422,174.4499969482422,165.0,165.0500030517578,159.4428253173828,1458,172.4499969482422,,
2008-09-15,170.0,170.0,150.0,164.1999969482422,158.62167358398438,375427,172.4499969482422,,
2008-09-16,154.0,158.14999389648438,150.5,153.64999389648438,148.4300994873047,2228,172.4499969482422,,
2008-09-17,152.10000610351562,163.0,148.5,149.3000030517578,144.22789001464844,1176,172.4499969482422,,
2008-09-18,149.5,149.5,135.0,137.10000610351562,132.4423370361328,6196,172.4499969482422,,
2008-09-19,135.6999969482422,149.9499969482422,135.6999969482422,146.5500030517578,141.57131958007812,3276,172.4499969482422,,
2008-09-22,146.5500030517578,156.9499969482422,142.25,145.89999389648438,140.943359375,1144,172.4499969482422,,
2008-09-23,143.0,152.4499969482422,142.0500030517578,148.3000030517578,143.2618865966797,3755,172.4499969482422,,
2008-09-24,138.10000610351562,150.0,138.10000610351562,144.89999389648438,139.97732543945312,1057,172.4499969482422,,
2008-09-25,150.0,150.0,144.4499969482422,144.4499969482422,139.5426483154297,320,172.4499969482422,,
2008-09-26,141.39999389648438,144.0,132.0,135.3000030517578,130.7034912109375,1526,172.4499969482422,,
2008-09-29,137.3000030517578,139.0,127.0,133.8000030517578,129.2544708251953,2573,172.4499969482422,,
2008-09-30,125.5,132.0,125.5,130.0,125.58353424072266,1033,130.0,,
2008-10-01,129.10000610351562,131.0,125.0,128.4499969482422,124.22954559326172,201416,130.0,,
2008-10-03,150.0,150.0,120.25,129.1999969482422,124.95491790771484,305095,130.0,,
2008-10-06,127.9499969482422,128.6999969482422,120.5,122.4000015258789,118.3783187866211,23527,130.0,,
2008-10-07,122.5,132.0,122.5,129.25,125.00326538085938,3658,130.0,,
2008-10-08,122.8000030517578,132.0,111.0,126.0999984741211,121.95677185058594,7006,130.0,,
2008-10-10,121.0,123.0,102.0,109.9499969482422,106.33738708496094,4570,130.0,,
2008-10-13,110.0,122.8499984741211,109.9499969482422,113.5,109.770751953125,3848,130.0,,
2008-10-14,110.0,120.0,110.0,116.8499984741211,113.01068115234376,2786,130.0,,
2008-10-15,118.0,118.0,105.0,110.75,107.11112213134766,7234,130.0,,
2008-10-16,115.0,115.0,100.3499984741211,106.6500015258789,103.14582824707033,1787,130.0,,
2008-10-17,105.4499969482422,112.9499969482422,105.4499969482422,105.5999984741211,102.13033294677734,589,130.0,,
2008-10-20,106.0,113.5,85.0,85.44999694824219,82.64239501953125,26207,130.0,,
2008-10-21,88.0,93.9499969482422,88.0,91.5999984741211,88.59031677246094,3139,130.0,,
2008-10-22,87.0,92.9499969482422,85.5,87.69999694824219,84.8184585571289,2132,130.0,,
2008-10-23,87.9000015258789,89.5,80.0999984741211,82.0,79.30574798583984,6806,130.0,,
2008-10-24,80.5999984741211,98.4000015258789,80.5999984741211,97.5999984741211,94.39318084716795,9861,130.0,,
2008-10-27,95.0,106.8499984741211,81.0,88.3499984741211,85.44711303710938,5379,130.0,,
2008-10-29,90.0,91.0,83.3499984741211,84.69999694824219,81.91702270507812,1960,130.0,,
2008-10-31,93.5,101.0,86.0,92.3499984741211,89.315673828125,2493,92.3499984741211,,
2008-11-03,92.0,102.0,91.5,94.8499984741211,91.73353576660156,3952,92.3499984741211,,
2008-11-04,98.0,104.9499969482422,91.1500015258789,100.4000015258789,97.1011734008789,4698,92.3499984741211,,
2008-11-05,105.0999984741211,105.0999984741211,91.0,94.0,90.91146850585938,7844,92.3499984741211,,
2008-11-06,95.0,95.0,90.0,93.5,90.42789459228516,3840,92.3499984741211,,
2008-11-07,103.3000030517578,103.3000030517578,77.19999694824219,93.0,89.94432830810547,3661,92.3499984741211,,
2008-11-10,97.0,109.75,95.0999984741211,98.75,95.50540161132812,4144,92.3499984741211,,
2008-11-11,99.9499969482422,99.9499969482422,92.1999969482422,94.0500030517578,90.9598388671875,3260,92.3499984741211,,
2008-11-12,90.1999969482422,97.9000015258789,90.1999969482422,93.4000015258789,90.33119201660156,1756,92.3499984741211,,
2008-11-14,93.5999984741211,95.9499969482422,93.5500030517578,95.3000030517578,92.16875457763672,1144,92.3499984741211,,
2008-11-17,91.0,95.9499969482422,90.0,91.4000015258789,88.39690399169922,1973,92.3499984741211,,
2008-11-18,90.0,95.9499969482422,87.05000305175781,93.1999969482422,90.13776397705078,1034,92.3499984741211,,
2008-11-19,85.0,94.6500015258789,85.0,91.5500030517578,88.54196166992188,607,92.3499984741211,,
2008-11-20,91.5500030517578,91.5500030517578,91.5500030517578,91.5500030517578,88.54196166992188,0,92.3499984741211,,
2008-11-21,88.0999984741211,93.6500015258789,88.0,92.1999969482422,89.17060089111328,4544,92.3499984741211,,
2008-11-24,88.0,92.9499969482422,87.1500015258789,88.05000305175781,85.15697479248047,7796,92.3499984741211,,
2008-11-25,88.19999694824219,95.0,85.5,87.5999984741211,84.72174072265625,6776,92.3499984741211,,
2008-11-26,84.0,88.94999694824219,84.0,87.0,84.14146423339844,5326,92.3499984741211,,
2008-11-27,87.0,87.0,87.0,87.0,84.14146423339844,0,92.3499984741211,,
2008-11-28,79.0,89.1500015258789,79.0,84.44999694824219,81.67526245117188,3058,92.3499984741211,,
2008-12-01,82.44999694824219,88.69999694824219,82.44999694824219,86.0,83.17431640625,1384,84.44999694824219,,
2008-12-02,85.0,85.94999694824219,80.0,81.44999694824219,78.7738265991211,3355,84.44999694824219,,
2008-12-03,80.69999694824219,84.5,78.3499984741211,79.19999694824219,76.59773254394531,10679,84.44999694824219,,
2008-12-04,90.0,90.0,77.3499984741211,80.0,77.37146759033203,8263,84.44999694824219,,
2008-12-05,95.0,95.0,77.4000015258789,79.69999694824219,77.081298828125,3604,84.44999694824219,,
2008-12-08,95.0,95.0,77.0,78.1500015258789,75.5822525024414,3231,84.44999694824219,,
2008-12-10,79.5,80.5,78.05000305175781,78.80000305175781,76.21088409423828,3451,84.44999694824219,,
2008-12-11,86.0,94.0999984741211,84.5,87.0999984741211,84.23816680908203,71450,84.44999694824219,,
2008-12-12,85.0,85.0,80.5,82.8499984741211,80.12782287597656,12411,84.44999694824219,,
2008-12-15,82.0,84.69999694824219,79.0,79.5999984741211,76.98460388183594,14953,84.44999694824219,,
2008-12-16,82.0,82.4000015258789,80.0,80.94999694824219,78.29024505615234,16974,84.44999694824219,,
2008-12-17,83.5,84.5,80.94999694824219,81.19999694824219,78.53203582763672,10077,84.44999694824219,,
2008-12-18,81.19999694824219,82.25,80.0999984741211,81.05000305175781,78.386962890625,4351,84.44999694824219,,
2008-12-19,81.05000305175781,82.44999694824219,80.0,80.55000305175781,77.90339660644531,11753,84.44999694824219,,
2008-12-22,82.94999694824219,86.0,81.19999694824219,81.5999984741211,78.91889190673828,7192,84.44999694824219,,
2008-12-23,81.05000305175781,82.25,80.0,80.9000015258789,78.24189758300781,4592,84.44999694824219,,
2008-12-24,80.55000305175781,80.55000305175781,67.30000305175781,78.6500015258789,76.0658187866211,6185,84.44999694824219,,
2008-12-26,80.75,80.8499984741211,78.0,78.05000305175781,75.48553466796875,3461,84.44999694824219,,
2008-12-29,78.05000305175781,79.94999694824219,76.0,77.75,75.19538116455078,2652,84.44999694824219,,
2008-12-30,76.1500015258789,79.5,76.1500015258789,77.3499984741211,74.80854034423828,3396,84.44999694824219,,
2008-12-31,77.0,81.5,77.0,78.0,75.43717956542969,7417,78.0,,
2009-01-02,80.94999694824219,81.0,77.94999694824219,78.05000305175781,75.48553466796875,28229,78.0,,
2009-01-05,81.0,81.0,79.1500015258789,80.3499984741211,77.70995330810547,9211,78.0,,
2009-01-06,81.0999984741211,84.94999694824219,80.0,80.6500015258789,78.0000991821289,42124,78.0,,
2009-01-07,81.05000305175781,85.0,74.0999984741211,76.5,73.98646545410156,11481,78.0,,
2009-01-09,74.75,77.55000305175781,72.5,73.0999984741211,70.69816589355469,20216,78.0,,
2009-01-12,74.0,74.0,72.0,73.4000015258789,70.98832702636719,2065,78.0,,
2009-01-13,71.4000015258789,73.5,70.0,72.0,69.63432312011719,5144,78.0,,
2009-01-14,72.0,75.0,70.0,71.94999694824219,69.58594512939453,3683,78.0,,
2009-01-15,74.9000015258789,74.9000015258789,63.04999923706055,71.0999984741211,68.76388549804688,2984,78.0,,
2009-01-16,67.69999694824219,75.0,67.69999694824219,70.6500015258789,68.32867431640625,1894,78.0,,
2009-01-19,71.0,73.69999694824219,70.0999984741211,72.55000305175781,70.16627502441406,2106,78.0,,
2009-01-20,69.0999984741211,76.44999694824219,69.0999984741211,75.19999694824219,72.72916412353516,7132,78.0,,
2009-01-21,76.9000015258789,76.9000015258789,72.55000305175781,75.05000305175781,72.5841064453125,3719,78.0,,
2009-01-22,74.05000305175781,74.05000305175781,68.3499984741211,70.1500015258789,67.84510040283203,13402,78.0,,
2009-01-23,66.1500015258789,72.5,66.1500015258789,70.0,67.70000457763672,2075,78.0,,
2009-01-27,71.0,71.0,68.0,70.30000305175781,67.99018859863281,6209,78.0,,
2009-01-28,69.0999984741211,76.0,69.0999984741211,73.8499984741211,71.42353820800781,5481,78.0,,
2009-01-29,73.8499984741211,73.8499984741211,73.8499984741211,73.8499984741211,71.42353820800781,0,78.0,,
2009-01-30,72.0,75.0,70.55000305175781,72.55000305175781,70.16627502441406,3458,78.0,,
2009-02-02,74.0,75.0,68.0,70.69999694824219,68.37702941894531,4732,72.55000305175781,,
