Date,Open,High,Low,Close,Adj Close,Volume,weekly,60ma,extent_of_fall
2002-07-01,150.0,153.9499969482422,150.0,152.9499969482422,140.69137573242188,385,,,
2002-07-02,151.5,153.0,151.5,152.5,140.27743530273438,499,,,
2002-07-03,152.14999389648438,155.75,152.14999389648438,153.0,140.7373809814453,232,,,
2002-07-04,153.0,161.6999969482422,153.0,161.6999969482422,148.74005126953125,1420,,,
2002-07-05,168.0,177.89999389648438,163.10000610351562,177.89999389648438,163.64169311523438,7311,,,
2002-07-08,190.0,195.6999969482422,190.0,195.6999969482422,180.01502990722656,4975,177.89999389648438,,
2002-07-09,195.0,205.5,190.0,205.5,189.0295867919922,12346,177.89999389648438,,
2002-07-10,214.0,226.0500030517578,210.5,210.6000061035156,193.7208404541016,16395,177.89999389648438,,
2002-07-11,210.0,215.0,200.0,201.1999969482422,185.0742034912109,6138,177.89999389648438,,
2002-07-12,209.8999938964844,209.8999938964844,196.0,202.4499969482422,186.2240447998047,2231,177.89999389648438,,
2002-07-15,190.1999969482422,197.75,185.6000061035156,186.8999938964844,171.9203338623047,2754,202.4499969482422,,
2002-07-16,186.0,204.0,186.0,193.3999938964844,177.89938354492188,7747,202.4499969482422,,
2002-07-17,195.0,200.0,187.25,199.3500061035156,183.37245178222656,2161,202.4499969482422,,
2002-07-18,198.0,198.0,188.1999969482422,191.3000030517578,175.9676971435547,1312,202.4499969482422,,
2002-07-19,188.25,191.0,185.5,188.1499938964844,173.07012939453125,800,202.4499969482422,,
2002-07-22,180.0,181.9499969482422,174.25,176.25,162.1239013671875,2230,188.1499938964844,,
2002-07-23,174.0,179.75,174.0,177.60000610351562,163.36573791503906,566,188.1499938964844,,
2002-07-24,174.0,175.0,174.0,174.85000610351562,160.8361358642578,231,188.1499938964844,,
2002-07-25,176.0,182.9499969482422,172.1999969482422,172.5500030517578,158.72048950195312,2881,188.1499938964844,,
2002-07-26,172.3000030517578,172.3000030517578,166.5500030517578,167.85000610351562,154.39712524414062,1533,188.1499938964844,,
2002-07-29,165.0,170.0,156.0,165.6999969482422,152.41946411132812,2267,167.85000610351562,,
2002-07-30,179.0,179.0,162.75,162.75,149.70590209960938,1193,167.85000610351562,,
2002-07-31,157.25,162.0,152.5,158.60000610351562,145.8885498046875,1320,167.85000610351562,,
2002-08-01,162.0,162.0,160.1999969482422,160.25,147.40628051757812,201,167.85000610351562,,
2002-08-02,159.8000030517578,159.8000030517578,155.0,156.75,144.18682861328125,865,167.85000610351562,,
2002-08-05,161.5,170.0,161.0,165.10000610351562,151.8675537109375,1050,156.75,,
2002-08-06,158.10000610351562,167.0,158.10000610351562,160.14999389648438,147.3142547607422,1670,156.75,,
2002-08-07,168.0,176.1999969482422,165.0,176.1999969482422,162.0779266357422,1934,156.75,,
2002-08-08,193.8500061035156,193.8500061035156,185.0,193.6999969482422,178.17532348632812,4475,156.75,,
2002-08-09,200.0,203.3999938964844,195.0,203.3500061035156,187.0518798828125,23127,156.75,,
2002-08-12,207.1000061035156,223.0,207.1000061035156,215.3500061035156,198.0901336669922,24455,203.3500061035156,,
2002-08-13,223.1000061035156,223.1000061035156,212.1000061035156,214.5,197.3082427978516,4738,203.3500061035156,,
2002-08-14,218.8000030517578,221.8000030517578,209.1499938964844,210.5,193.6288299560547,13381,203.3500061035156,,
2002-08-15,210.5,210.5,210.5,210.5,193.6288299560547,0,203.3500061035156,,
2002-08-16,213.0,216.0,206.0,207.5,190.86929321289065,3622,203.3500061035156,,
2002-08-19,208.3000030517578,208.3000030517578,201.1000061035156,204.1499938964844,187.78775024414065,2045,207.5,,
2002-08-20,204.1499938964844,208.5,203.8000030517578,204.25,187.87974548339844,3216,207.5,,
2002-08-21,208.8999938964844,209.0,206.6999969482422,206.9499969482422,190.3633270263672,3712,207.5,,
2002-08-22,209.0500030517578,225.0,209.0,217.1999969482422,199.79183959960935,23196,207.5,,
2002-08-23,217.5,223.0,214.1499938964844,218.9499969482422,201.40158081054688,9355,207.5,,
2002-08-26,219.6499938964844,222.9499969482422,216.6999969482422,219.4499969482422,201.86151123046875,6843,218.9499969482422,,
2002-08-27,219.9499969482422,224.8999938964844,212.8500061035156,214.3500061035156,197.17030334472656,7743,218.9499969482422,,
2002-08-28,216.0,216.8500061035156,213.0,214.6000061035156,197.4002227783203,901,218.9499969482422,,
2002-08-29,215.0,221.0,214.5,218.6499938964844,201.1256256103516,1672,218.9499969482422,,
2002-08-30,215.1000061035156,223.5,215.1000061035156,222.1999969482422,204.3910980224609,4048,218.9499969482422,,
2002-09-02,220.5500030517578,234.0,220.5500030517578,223.6000061035156,205.67889404296875,3650,222.1999969482422,,
2002-09-03,225.0,233.3000030517578,221.4499969482422,231.75,213.17567443847656,15254,222.1999969482422,,
2002-09-04,230.0,254.9499969482422,230.0,254.9499969482422,234.5162811279297,47478,222.1999969482422,,
2002-09-05,261.0,265.0,233.1499938964844,250.8500061035156,230.7448883056641,42995,222.1999969482422,,
2002-09-06,234.3000030517578,269.0,234.3000030517578,253.1999969482422,232.90652465820312,40448,222.1999969482422,,
2002-09-09,254.5,259.0,245.0,247.5,227.66339111328125,7422,253.1999969482422,,
2002-09-10,247.5,247.5,247.5,247.5,227.66339111328125,0,253.1999969482422,,
2002-09-11,250.0,262.0,250.0,258.8500061035156,238.10366821289065,16172,253.1999969482422,,
2002-09-12,264.45001220703125,264.79998779296875,256.1000061035156,261.1499938964844,240.2193298339844,4176,253.1999969482422,,
2002-09-13,265.0,265.0,255.0,255.0500030517578,234.60826110839844,3288,253.1999969482422,,
2002-09-16,252.1499938964844,252.8000030517578,247.4499969482422,249.1000061035156,229.13511657714844,3288,255.0500030517578,,
2002-09-17,249.0,257.0,249.0,255.1000061035156,234.65426635742188,1885,255.0500030517578,,
2002-09-18,260.0,267.0,254.0,256.3500061035156,235.80404663085935,10402,255.0500030517578,,
2002-09-19,256.0,258.8999938964844,245.0,247.3999938964844,227.5714111328125,5081,255.0500030517578,,
2002-09-20,242.0,254.0,239.0,247.6499938964844,227.8013458251953,5531,255.0500030517578,,
2002-09-23,250.0,250.0,238.1000061035156,241.6000061035156,222.2362365722656,3125,247.6499938964844,,
2002-09-24,232.6499938964844,242.0,232.6499938964844,236.3500061035156,217.40704345703125,1501,247.6499938964844,,
2002-09-25,239.5,258.0,237.0,246.8999938964844,227.1114501953125,6109,247.6499938964844,,
2002-09-26,248.3999938964844,252.5,242.6000061035156,243.25,223.75396728515625,1038,247.6499938964844,,
2002-09-27,244.1000061035156,248.8999938964844,244.1000061035156,245.75,226.05364990234372,1770,247.6499938964844,,
2002-09-30,246.5,246.5,235.3500061035156,236.9499969482422,217.9589080810547,3577,245.75,,
2002-10-01,236.5,238.8999938964844,226.6000061035156,228.3999938964844,210.0941925048828,2701,245.75,,
2002-10-02,228.3999938964844,228.3999938964844,228.3999938964844,228.3999938964844,210.0941925048828,0,245.75,,
2002-10-03,234.0,235.0,225.6000061035156,226.25,208.1165313720703,5071,245.75,,
2002-10-04,244.1499938964844,244.1499938964844,225.0,229.6000061035156,211.1980133056641,970,245.75,,
2002-10-07,240.0,248.8500061035156,237.0,239.5,220.30455017089844,4722,229.6000061035156,,
2002-10-08,250.0,250.0,220.0,245.6000061035156,225.91563415527344,1326,229.6000061035156,,
2002-10-09,245.0,248.9499969482422,232.3999938964844,235.3000030517578,216.441162109375,2452,229.6000061035156,,
2002-10-10,247.0,247.0,235.0,237.8500061035156,218.7867889404297,355,229.6000061035156,,
2002-10-11,249.1999969482422,249.1999969482422,235.0,236.8999938964844,217.91293334960935,485,229.6000061035156,,
2002-10-14,230.0,241.0,230.0,239.0500030517578,219.890625,748,236.8999938964844,,
2002-10-15,239.0500030517578,239.0500030517578,239.0500030517578,239.0500030517578,219.890625,0,236.8999938964844,,
2002-10-16,241.0,241.0,236.1000061035156,237.3999938964844,218.3728179931641,835,236.8999938964844,,
2002-10-17,244.0,246.0,238.3000030517578,244.3000030517578,224.71983337402344,1125,236.8999938964844,,
2002-10-18,249.8000030517578,249.8000030517578,237.0500030517578,240.6999969482422,221.40835571289065,2211,236.8999938964844,,
2002-10-21,265.0,265.0,237.0,238.3999938964844,219.29269409179688,579,240.6999969482422,,
2002-10-22,254.9499969482422,254.9499969482422,237.25,237.75,218.69482421875,742,240.6999969482422,,
2002-10-23,218.0500030517578,238.8999938964844,218.0500030517578,226.5,208.34646606445312,1300,240.6999969482422,,
2002-10-24,223.1000061035156,223.1000061035156,212.1000061035156,214.9499969482422,197.72216796875,3040,240.6999969482422,,
2002-10-25,195.0,220.0,195.0,212.8000030517578,195.74449157714844,2408,240.6999969482422,,
2002-10-28,208.25,212.0,208.25,210.3000030517578,193.4449005126953,464,212.8000030517578,,
2002-10-29,217.8500061035156,228.0,214.0,225.0500030517578,207.0126953125,1738,212.8000030517578,,
2002-10-30,252.0,252.0,209.0,210.8999938964844,193.99679565429688,591,212.8000030517578,,
2002-10-31,225.0,233.0,217.1499938964844,226.8500061035156,208.6684417724609,3416,212.8000030517578,,
2002-11-01,239.0,239.0,227.1499938964844,228.4499969482422,210.1401824951172,784,212.8000030517578,,
2002-11-04,225.0,238.0,225.0,225.8500061035156,207.74856567382807,644,228.4499969482422,,
2002-11-05,230.0,230.0,225.0500030517578,229.8500061035156,211.42796325683597,35,228.4499969482422,,
2002-11-06,229.8500061035156,229.8500061035156,229.8500061035156,229.8500061035156,211.42796325683597,0,228.4499969482422,,
2002-11-07,247.8000030517578,247.8000030517578,223.0,223.25,205.35696411132807,491,228.4499969482422,,
2002-11-08,226.0,232.0,204.0,226.0,207.8865509033203,2785,228.4499969482422,,
2002-11-11,221.6999969482422,224.8000030517578,218.0,220.5500030517578,202.87335205078125,530,226.0,,
2002-11-12,218.0,221.5,218.0,220.3999938964844,202.73536682128903,210,226.0,,
2002-11-13,216.1499938964844,225.0,216.1499938964844,224.9499969482422,206.92071533203125,445,226.0,,
2002-11-14,221.0,227.0,220.0,226.1999969482422,208.07052612304688,1016,226.0,,
2002-11-15,225.0,232.0,222.0,229.5500030517578,211.1520233154297,1263,226.0,,
2002-11-18,230.0,232.5,221.1000061035156,230.1999969482422,211.74989318847656,1310,229.5500030517578,,
2002-11-19,230.1999969482422,230.1999969482422,230.1999969482422,230.1999969482422,211.74989318847656,0,229.5500030517578,,
2002-11-20,223.0,231.5,223.0,229.1000061035156,210.73809814453125,605,229.5500030517578,,
2002-11-21,230.0,240.8999938964844,230.0,236.5500030517578,217.5909576416016,1672,229.5500030517578,,
2002-11-22,235.0,238.0,233.25,234.3000030517578,215.52137756347656,885,229.5500030517578,,
2002-11-25,235.0,238.0,235.0,238.0,218.9247894287109,325,234.3000030517578,,
2002-11-26,236.5,245.0,234.0,241.9499969482422,222.5581817626953,7201,234.3000030517578,,
2002-11-27,240.0,242.0,236.0,241.1999969482422,221.86827087402344,4948,234.3000030517578,,
2002-11-28,242.9499969482422,248.0,241.1999969482422,245.1499938964844,225.50169372558597,1700,234.3000030517578,,
2002-11-29,242.5,257.5,242.25,253.8000030517578,233.45843505859372,2117,234.3000030517578,,
2002-12-02,257.3999938964844,260.8999938964844,254.0,254.8500061035156,234.42428588867188,3179,253.8000030517578,,
2002-12-03,256.0,256.0,246.25,250.3000030517578,230.23895263671875,1785,253.8000030517578,,
2002-12-04,243.0500030517578,246.0500030517578,243.0500030517578,244.0,224.44386291503903,1238,253.8000030517578,,
2002-12-05,236.0,257.0,236.0,253.3000030517578,232.99850463867188,710,253.8000030517578,,
2002-12-06,246.1999969482422,260.0,246.1999969482422,256.54998779296875,235.98800659179688,1933,253.8000030517578,,
2002-12-09,255.0,303.95001220703125,238.1000061035156,256.54998779296875,235.98800659179688,2496,256.54998779296875,,
2002-12-10,260.0,263.75,253.0500030517578,258.6000061035156,237.87376403808597,996,256.54998779296875,,
2002-12-11,267.0,278.0,265.0,268.6000061035156,247.0722503662109,4751,256.54998779296875,,
2002-12-12,272.0,279.0,269.0,272.95001220703125,251.0736389160156,5257,256.54998779296875,,
2002-12-13,266.0,273.70001220703125,266.0,271.1000061035156,249.37188720703125,836,256.54998779296875,,
2002-12-16,285.0,289.95001220703125,258.5,260.29998779296875,239.4374237060547,1741,271.1000061035156,,
2002-12-17,260.0,263.95001220703125,255.1000061035156,258.54998779296875,237.8277587890625,2579,271.1000061035156,,
2002-12-18,257.0,270.0,257.0,266.3999938964844,245.04855346679688,971,271.1000061035156,,
2002-12-19,270.0,270.0,264.0,265.3500061035156,244.08270263671875,610,271.1000061035156,,
2002-12-20,260.04998779296875,264.45001220703125,258.0,259.25,238.47164916992188,582,271.1000061035156,,
2002-12-23,259.0,259.0,259.0,259.0,238.2416534423828,370,259.25,,
2002-12-24,253.75,259.8500061035156,253.75,256.95001220703125,236.35595703125,12755,259.25,,
2002-12-25,256.95001220703125,256.95001220703125,256.95001220703125,256.95001220703125,236.35595703125,0,259.25,,
2002-12-26,270.45001220703125,270.45001220703125,260.0,266.6000061035156,245.2325439453125,11970,259.25,,
2002-12-27,265.0,267.25,262.0,264.3999938964844,243.2088623046875,5571,259.25,,
2002-12-30,267.79998779296875,317.29998779296875,267.79998779296875,314.8500061035156,289.61541748046875,29320,264.3999938964844,,
2002-12-31,318.0,339.75,311.20001220703125,316.75,291.3631286621094,136626,264.3999938964844,,
2003-01-01,322.0,337.0,312.45001220703125,334.1499938964844,307.3685607910156,113088,264.3999938964844,,
2003-01-02,335.1000061035156,343.8999938964844,324.0,329.5,303.0912475585937,85418,264.3999938964844,,
