Date,Open,High,Low,Close,Adj Close,Volume,60_MA,60ma,extent_of_fall
2012-12-28,200.0,200.8500061035156,188.6499938964844,191.6499938964844,126.30091094970705,35351056,,,
2012-12-31,191.8500061035156,195.5,188.25,193.6999969482422,127.65188598632812,6021827,193.6999969482422,,
2013-01-01,194.6999969482422,199.8000030517578,194.0,197.75,130.32089233398438,2619486,193.6999969482422,,
2013-01-02,198.3000030517578,204.3500061035156,197.0,201.5,132.7922821044922,5470399,193.6999969482422,,
2013-01-03,200.0,206.5,200.0,204.3500061035156,134.67047119140625,3626134,193.6999969482422,,
2013-01-04,205.0,210.0,202.3500061035156,207.1499938964844,136.51568603515625,4188477,193.6999969482422,,
2013-01-07,207.8500061035156,209.0,206.1000061035156,207.3999938964844,136.6804656982422,2632614,193.6999969482422,,
2013-01-08,207.5500030517578,211.0500030517578,201.6999969482422,202.9499969482422,133.7478485107422,1310534,193.6999969482422,,
2013-01-09,204.25,207.8999938964844,203.3000030517578,205.0500030517578,135.13177490234375,1316038,193.6999969482422,,
2013-01-10,205.0,207.0,203.0,205.1000061035156,135.16473388671875,1061770,193.6999969482422,,
2013-01-11,204.3999938964844,206.8000030517578,203.6000061035156,205.4499969482422,135.3953399658203,560597,193.6999969482422,,
2013-01-14,205.1999969482422,208.25,202.8999938964844,207.8000030517578,136.94407653808594,440016,193.6999969482422,,
2013-01-15,207.9499969482422,208.6499938964844,204.0,205.25,135.26358032226562,308822,193.6999969482422,,
2013-01-16,205.8500061035156,210.0,202.5,204.3999938964844,134.7034454345703,522978,193.6999969482422,,
2013-01-17,206.6000061035156,207.6999969482422,204.1999969482422,204.9499969482422,135.06585693359375,1583997,193.6999969482422,,
2013-01-18,206.3500061035156,206.6499938964844,204.1000061035156,205.0,135.0988006591797,1219799,193.6999969482422,,
2013-01-21,206.8500061035156,207.5,204.5,205.0500030517578,135.13177490234375,599417,193.6999969482422,,
2013-01-22,205.1000061035156,206.3500061035156,204.1499938964844,205.0500030517578,135.13177490234375,645165,193.6999969482422,,
2013-01-23,205.0,205.1499938964844,203.1499938964844,204.6000061035156,134.835205078125,632500,193.6999969482422,,
2013-01-24,204.6499938964844,210.3999938964844,204.5500030517578,206.1000061035156,135.82374572753906,1658900,193.6999969482422,,
2013-01-25,206.9499969482422,209.5,204.6499938964844,208.3000030517578,137.27357482910156,446416,193.6999969482422,,
2013-01-28,209.0,211.5,208.0,210.3000030517578,138.59161376953125,619340,193.6999969482422,,
2013-01-29,210.6499938964844,216.0,210.0,212.1499938964844,139.810791015625,1297700,193.6999969482422,,
2013-01-30,215.0,215.0,208.1000061035156,209.9499969482422,138.36093139648438,1254754,193.6999969482422,,
2013-01-31,209.8500061035156,211.25,201.0,204.25,134.6045379638672,477136,204.25,,
2013-02-01,202.25,210.8999938964844,202.25,206.0,135.75782775878906,535714,204.25,,
2013-02-04,208.75,211.0,206.3500061035156,209.9499969482422,138.36093139648438,972954,204.25,,
2013-02-05,208.8999938964844,211.8999938964844,207.4499969482422,209.8500061035156,138.29505920410156,310499,204.25,,
2013-02-06,210.25,211.5,209.25,210.0,138.39389038085938,1068489,204.25,,
2013-02-07,210.8500061035156,210.8500061035156,207.0,207.5500030517578,136.779296875,55628,204.25,,
2013-02-08,207.9499969482422,208.75,204.4499969482422,206.9499969482422,136.38389587402344,1147102,204.25,,
2013-02-11,201.1499938964844,207.3999938964844,201.1499938964844,203.3500061035156,134.01141357421875,56809,204.25,,
