Date,Open,High,Low,Close,Adj Close,Volume,60_MA,60ma,extent_of_fall
2002-07-01,49.36927032470703,50.842864990234375,49.36927032470703,50.6654167175293,38.33838272094727,509315,,,
2002-07-02,51.691532135009766,51.99242401123047,50.842864990234375,51.699249267578125,39.12067794799805,1062700,,,
2002-07-03,50.92001724243164,51.92298889160156,50.92001724243164,51.76868438720703,39.17322540283203,618898,,,
2002-07-04,53.69747161865234,53.69747161865234,50.958595275878906,51.71467971801758,39.132362365722656,747626,,,
2002-07-05,50.14850234985352,52.12358093261719,50.14850234985352,51.09746551513672,38.665313720703125,671490,,,
2002-07-08,50.958595275878906,52.154441833496094,50.958595275878906,52.01557159423828,39.36004257202149,437288,,,
2002-07-09,51.691532135009766,53.99065017700195,51.691532135009766,52.40904235839844,39.65778350830078,1015268,,,
2002-07-10,52.30874633789063,53.37343597412109,51.86898040771485,53.21141815185547,40.26494216918945,660997,,,
2002-07-11,52.77165603637695,52.92595672607422,52.16215896606445,52.50162506103516,39.72784805297852,454022,,,
2002-07-12,53.23456573486328,53.23456573486328,52.47076416015625,52.77165603637695,39.932167053222656,570558,,,
2002-07-15,52.478477478027344,52.77165603637695,51.31349182128906,52.478477478027344,39.710330963134766,480949,,,
2002-07-16,51.38292694091797,52.07728958129883,50.6268424987793,51.15918731689453,40.08135986328125,696298,,,
2002-07-17,50.22565460205078,51.460079193115234,50.14850234985352,51.34435272216797,40.22643280029297,324795,,,
2002-07-18,51.39835739135742,52.13901138305664,50.6962776184082,51.2672004699707,40.165977478027344,119044,,,
2002-07-19,51.07432174682617,52.00014114379883,49.69330978393555,50.91230392456055,39.88793563842773,161500,,,
2002-07-22,50.00962829589844,50.92001724243164,49.0683822631836,49.31526565551758,38.636714935302734,245691,,,
2002-07-23,48.54375076293945,50.45710754394531,48.46659851074219,50.3182373046875,39.422508239746094,713187,,,
2002-07-24,49.1069564819336,50.889156341552734,49.0683822631836,49.34612655639648,38.660892486572266,197578,,,
2002-07-25,49.83989715576172,50.58055114746094,49.454139709472656,50.19479370117188,39.32579803466797,586255,,,
2002-07-26,49.1069564819336,49.99419784545898,48.2968635559082,48.71348571777344,38.16524505615234,395850,,,
2002-07-29,49.37698745727539,49.37698745727539,46.52238082885742,48.62861633300781,38.098751068115234,1892748,,,
2002-07-30,48.14256286621094,49.214969635009766,47.988258361816406,48.358585357666016,37.887184143066406,737645,,,
2002-07-31,46.36807632446289,48.1888542175293,46.36807632446289,47.90339279174805,37.53056335449219,239593,47.90339279174805,,
2002-08-01,47.83395767211914,48.75977325439453,46.84641647338867,47.82624053955078,37.47010803222656,375442,47.90339279174805,,
2002-08-02,46.75383377075195,49.338409423828125,46.75383377075195,48.57461166381836,38.05644989013672,459880,47.90339279174805,,
2002-08-05,48.080841064453125,48.60547256469727,47.69508361816406,47.96511459350586,37.57891845703125,228433,47.90339279174805,,
2002-08-06,48.42030715942383,48.42030715942383,47.67193984985352,47.79537963867188,37.44593811035156,130658,47.90339279174805,,
2002-08-07,48.14256286621094,48.2968635559082,47.67965316772461,47.88024520874024,37.51243591308594,533456,47.90339279174805,,
2002-08-08,47.988258361816406,48.14256286621094,47.52534866333008,47.62564849853516,37.31296157836914,658975,47.90339279174805,,
2002-08-09,47.093299865722656,47.67965316772461,47.062442779541016,47.5793571472168,37.27669525146485,777074,47.90339279174805,,
2002-08-12,47.21674346923828,47.81852722167969,47.139591217041016,47.69508361816406,37.36736679077149,86284,47.90339279174805,,
2002-08-13,46.68439865112305,48.2968635559082,46.68439865112305,47.97282791137695,37.58496856689453,92493,47.90339279174805,,
2002-08-14,46.769264221191406,48.14256286621094,46.769264221191406,48.01911926269531,37.6212272644043,259716,47.90339279174805,,
2002-08-15,48.01911926269531,48.01911926269531,48.01911926269531,48.01911926269531,37.6212272644043,0,47.90339279174805,,
2002-08-16,47.83395767211914,48.14256286621094,47.53306579589844,47.995975494384766,37.60309600830078,198492,47.90339279174805,,
2002-08-19,47.988258361816406,48.43573760986328,47.926536560058594,48.02683639526367,37.62726974487305,190456,47.90339279174805,,
2002-08-20,48.18113708496094,48.273719787597656,47.91110610961914,48.06541061401367,37.65750503540039,481707,47.90339279174805,,
2002-08-21,47.67965316772461,50.03277587890625,47.67965316772461,48.80606460571289,38.23777389526367,316902,47.90339279174805,,
2002-08-22,48.76749038696289,49.19182205200195,47.988258361816406,48.53603363037109,38.026214599609375,211525,47.90339279174805,,
2002-08-23,47.988258361816406,48.74434280395508,47.988258361816406,48.54375076293945,38.032257080078125,298885,47.90339279174805,,
